address,subject_city_province_zip,effective_date,municipality_district,site_dimensions,lot_size_sf,units_sq_ft,year_built,structure_type,roofing,effective_age,style,construction,remaining_economic_life,windows,basement,exterior_finish,basement_area,foundation_walls,flooring,plumbing_lines,heating,fuel_type,water_heater,cooling,room_count,num_beds,room_total,main_lvl_area,second_lvl_area,third_lvl_area,gla,subject_age,num_baths,condition,orderID,appraisal_index,property_role,is_appraiser_selected,distance_to_subject,prop_type,stories,city_province,sale_date,sale_price,dom,location_similarity,lot_size,age,bed_count,bath_count,basement_finish,parking,neighborhood,comp_index,id,bedrooms,city,province,postal_code,property_sub_type,levels,full_baths,half_baths,main_level_finished_area,upper_lvl_fin_area,bg_fin_area,roof,close_price,close_date,public_remarks,latitude,longitude,property_index,property_id,year_built_age,sale_price_per_sqft,upper_lvl_fin_area_log
627,50,17,55,62,1137,1,100,32,1,5,17,4,16,4,65,5,0,0,6,3,350,4,8,75,10,3,-1.537037037037037,40,-3.8446899200667457,,964,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.005726878352344389,0.5,10,0,3260,7,13,0.8333333333333335,0.0,0.2797012898845892,0.448241947381362,,7,0.16751694205436687,147,1701,0.8107970498492819,-0.8797550075576492,29.0,9418,0.36363636363636365,,6.827629234502852
4411,50,17,55,62,883,1,101,32,1,5,17,4,16,4,65,5,0,0,6,3,239,4,8,75,28,3,-1.0,40,-3.8446899200667457,,163,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.0004490582251112251,0.0,10,0,3267,7,13,0.0,0.0,-0.20162932790224022,-0.20285222522744034,,7,-0.1431508413919135,151,6897,0.8091884133900532,-0.8797812380118625,30.0,9419,0.3181818181818182,,
1884,50,17,55,62,1518,1,92,32,1,5,17,4,16,4,65,5,0,0,6,3,239,4,8,75,23,3,-2.0740740740740717,40,4.964116208101679,,908,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.04337015425981622,0.5,10,0,3241,7,13,0.8333333333333335,0.0,0.7820773930753563,-0.045979837718219924,,7,0.258889819538567,154,832,0.8123614119105509,-0.8805681516382556,31.0,9420,0.6818181818181818,,6.582025138892826
1292,50,17,55,62,1730,1,102,32,1,5,17,4,16,4,65,5,0,0,6,3,264,4,8,75,9,3,-1.0,40,-2.4932544090746522,,1182,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.043392329974636525,0.5,10,0,3271,7,13,0.8333333333333335,0.0,1.0400543109300746,0.43594787312515354,,29,0.7614406457016676,154,5101,0.8096754317676184,-0.8799386207371411,32.0,9421,0.2727272727272727,,6.822197390620491
2181,50,17,55,62,1737,1,98,32,1,5,73,4,16,4,65,5,0,0,6,3,264,4,8,75,4,3,-3.148148148148146,40,-4.2432699786081916,,418,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.2831284389682749,1.5,10,0,3254,7,63,1.666666666666667,-1.0,1.7460964019008824,0.6183919350872878,,7,0.2436610066245336,154,6666,0.8127451233595414,-0.8804369993671902,33.0,9422,0.45454545454545453,,
4056,50,17,55,62,1453,1,128,87,1,5,31,4,16,4,65,5,0,0,6,3,239,4,8,75,30,3,2.7592592592592546,40,9.202018680543615,,526,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.2740253080345387,-0.5,10,0,2485,31,26,0.0,0.0,-0.9728445349626612,0.3843127612490778,,7,-0.2591943957968476,157,3259,0.8134977881248685,-0.880410768912977,34.0,9423,-0.7727272727272727,,6.799055862058796
1631,50,17,55,62,1581,1,102,32,1,5,17,4,16,4,65,5,0,0,6,3,215,4,8,75,2,3,-1.0,40,-2.4932544090746522,,1034,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.28638826904686004,0.0,10,0,3270,7,13,0.0,0.0,-0.03258655804480659,0.802311285960167,,7,0.33503388410873375,158,2955,0.809778738696193,-0.8799648511913544,35.0,9424,0.2727272727272727,,6.9726062513017535
7151,50,17,55,62,1453,1,130,1,1,5,53,4,16,4,65,5,0,0,6,3,264,4,8,75,24,3,-3.148148148148146,40,9.202018680543615,,1996,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.2887278069604025,-0.5,10,0,2486,1,45,-0.8333333333333335,-2.0000000000000004,-0.8845892735913102,-0.5888861568723875,,78,-0.8064082844742252,158,2390,0.8134830299922144,-0.8803845384587637,36.0,9425,-0.8181818181818182,,
556,50,17,55,62,1661,1,91,32,1,5,17,4,16,4,65,5,0,0,6,3,154,4,8,75,12,3,-1.0,40,4.964116208101679,,1567,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.29337916314396195,1.0,10,0,3238,7,13,0.8333333333333335,0.0,1.3625254582484723,1.468650110646668,,7,0.4720932003350339,159,201,0.8110331799717381,-0.8803058470961245,37.0,9426,0.7272727272727273,,7.198931240688173
2569,50,17,55,62,1067,1,101,32,1,5,17,4,16,4,65,5,0,0,6,3,215,4,8,75,4,3,-1.0,40,-3.8446899200667457,,915,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.3017116879876925,0.5,10,0,3261,7,13,0.8333333333333335,0.0,0.3713509843856075,0.2687484632407178,,7,0.16751694205436687,161,5234,0.8104428546655994,-0.8797550075576492,38.0,9427,0.3181818181818182,,6.745236349484363
726,50,17,55,62,1570,1,98,32,1,5,17,4,16,4,65,5,0,0,6,3,239,4,8,75,6,3,-3.148148148148146,40,-4.2432699786081916,,757,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.309179359953431,0.0,10,0,3251,7,13,0.0,0.0,0.2946367956551254,0.6164248832062943,,7,0.24670676920734028,164,6600,0.8113283426248079,-0.8798336989202886,39.0,9428,0.45454545454545453,,
3700,50,17,55,62,1606,1,91,32,1,5,17,4,16,4,65,5,0,0,6,3,239,4,8,75,6,3,-1.0,40,4.964116208101679,,1136,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.30939002924422393,0.5,10,0,3239,7,13,0.8333333333333335,0.0,1.1860149355057703,0.33316941234325054,,7,0.3563542221883804,164,648,0.8117415703391042,-0.8805156907298295,40.0,9429,0.7272727272727273,,
680,50,17,55,62,1531,1,102,32,1,5,17,4,16,4,65,5,0,0,6,3,239,4,8,75,33,3,-1.0,40,-2.4932544090746522,,625,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.3441005668667101,0.0,10,0,3265,7,13,0.0,0.0,-0.4433129667345554,0.2121957216621587,,7,0.07005253940455342,170,6260,0.8100739013492617,-0.8797812380118625,41.0,9430,0.2727272727272727,,6.717804695023691
2141,50,17,55,62,252,1,106,87,1,5,17,4,16,4,92,5,0,0,6,3,239,4,8,75,33,3,-0.4629629629629629,40,0.24075567998308844,,404,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.35635264930492994,-0.5,10,0,3276,31,13,-0.8333333333333335,0.0,-0.845213849287169,0.17580526186378165,,7,-0.5482372649052006,172,662,0.8131878673391457,-0.8803845384587637,42.0,9431,0.13636363636363635,,
4906,50,17,55,62,2132,1,101,32,1,5,17,4,16,4,65,5,0,0,6,3,264,4,8,75,4,3,-1.0,40,-3.8446899200667457,,1146,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.3554767085695278,0.0,10,0,3264,7,13,0.8333333333333335,0.0,0.5376782077393074,0.8377182198180477,,7,0.3959491357648671,173,141,0.8099705944206872,-0.8799123902829279,43.0,9432,0.3181818181818182,,
2731,50,17,55,62,1092,1,102,32,1,5,47,4,16,4,65,5,0,0,6,3,264,4,8,75,6,3,-1.0,40,-2.4932544090746522,,492,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.36006153760862636,0.0,10,0,3273,7,40,0.0,0.0,-1.098438560760353,-0.7811654782394886,,29,-0.1827457549684002,174,6851,0.8094245435125094,-0.8797287771034364,44.0,9433,0.2727272727272727,,6.0473721790462776
3673,50,17,55,62,1614,1,98,32,1,5,73,4,16,4,65,5,0,0,6,3,264,4,8,75,7,3,-3.148148148148146,40,-4.2432699786081916,,493,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.39797092209394186,0.5,10,0,3252,7,63,0.8333333333333335,2.0,1.9633401221995925,-0.08187853454634882,,7,0.01522881291403335,174,2482,0.8111364869003127,-0.8798336989202886,45.0,9434,0.45454545454545453,,
2570,50,17,55,62,1396,1,99,32,1,5,80,4,16,4,65,5,0,0,6,3,395,4,8,75,3,3,-2.611111111111109,40,-3.8446899200667457,,353,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.3722027414727447,0.0,10,0,3247,7,68,0.8333333333333335,0.0,1.5356415478615069,0.42660437669043516,,7,0.31980507119470036,178,6740,0.8110774543696978,-0.8800697730082065,46.0,9435,0.4090909090909091,,
3073,50,17,55,62,1063,1,100,32,1,5,17,4,16,4,65,5,0,0,6,3,239,4,8,75,6,3,-1.537037037037037,40,-3.8446899200667457,,1126,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.38186580920569363,0.0,10,0,3259,7,13,0.0,5.000000000000001,0.7922606924643583,0.46545365134005395,,7,0.10660169039823346,180,5285,0.8106347103900936,-0.8798074684660757,47.0,9436,0.36363636363636365,,6.835184586147301
1930,50,17,55,62,2028,1,96,32,1,5,17,4,16,4,65,5,0,0,6,3,382,4,8,162,9,3,-3.685185185185183,40,4.303967986142406,,1486,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.3972668431483971,1.5,10,0,3248,7,13,0.8333333333333335,0.0,1.4847250509164966,1.0285222522744035,,7,1.3705931622630017,181,3486,0.8114464076860355,-0.8805681516382556,48.0,9437,0.5454545454545454,,7.055312843339752
2401,50,17,55,62,1693,1,100,32,1,5,17,4,16,4,65,5,0,0,6,3,264,4,8,75,7,3,-1.537037037037037,40,-3.8446899200667457,,1257,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.3949217613061496,1.0,10,0,3253,7,13,0.8333333333333335,0.0,0.9993211133740664,0.6744529136955986,,7,0.5330084519911673,182,1187,0.8107822917166291,-0.8801746948250591,49.0,9438,0.36363636363636365,,6.922643891475888
2727,50,17,55,62,2123,1,88,32,1,5,51,4,16,4,65,5,0,0,6,3,212,4,8,75,7,3,3.833333333333329,40,9.812904898392528,,1643,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.40875386342531633,0.0,10,0,3236,7,44,0.0,0.0,0.23557365919891368,0.7541185148758299,,79,0.8528135231858677,186,4167,0.8119039097982926,-0.8803845384587637,50.0,9439,0.8636363636363636,,
6012,50,17,55,62,1453,1,130,1,1,5,53,4,16,4,65,5,0,0,6,3,195,4,8,75,24,3,-0.4629629629629629,40,9.202018680543615,,2365,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.41442530249061,-0.5,10,0,2486,1,45,0.0,0.0,0.41208418194161567,0.11826899434472561,,17,-0.3673189674864844,188,2391,0.8134830299922144,-0.8803845384587637,51.0,9440,-0.8181818181818182,,
2273,50,17,55,62,2074,1,101,32,1,5,17,4,16,4,92,5,0,0,6,3,215,4,8,75,2,3,-1.0,40,-3.8446899200667457,,1131,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.4165042757550138,0.0,10,0,3261,7,13,0.0,0.0,0.3781398506449422,0.7728055077452666,,7,0.13705931622630016,188,4437,0.8104576127982522,-0.8797287771034364,52.0,9441,0.3181818181818182,,6.961296045910167
2408,50,17,55,62,1453,1,132,87,1,5,31,4,16,4,54,5,0,0,6,3,239,4,8,75,28,3,-1.0,40,9.202018680543615,,492,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.4168258236199083,-0.5,10,0,2485,31,26,0.0,0.0,-0.9728445349626612,-0.4295549545119253,,7,-0.19797456788243356,188,1280,0.8134977881248685,-0.880410768912977,53.0,9442,-0.9090909090909091,,6.338594078203183
2853,50,17,55,62,1470,1,98,32,1,5,17,4,16,4,86,5,0,0,6,3,264,4,8,75,10,3,-3.148148148148146,40,-4.2432699786081916,,1138,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.4210724730079971,0.5,10,0,3256,7,13,0.0,0.0,1.0706042090970807,0.29333661175313486,,7,0.3502626970227671,188,6332,0.8108708405125497,-0.8800697730082065,54.0,9443,0.45454545454545453,,6.756932389247553
3989,50,17,55,62,1453,1,128,87,1,5,31,4,16,4,65,5,0,0,6,3,264,4,8,75,26,3,2.7592592592592546,40,9.202018680543615,,548,67,7,0,4778557,78,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.5134176934484622,-0.5,10,0,2485,31,26,0.0,0.0,-0.9185336048879837,-0.34595524956970747,,7,-0.15228812914033352,199,6354,0.8134977881248685,-0.880410768912977,55.0,9444,-0.7727272727272727,,6.396929655216146
4801,55,23,27,27,984,1,103,32,4,16,16,4,25,3,99,5,38,0,18,3,238,4,8,74,26,3,-3.148148148148146,46,-0.30729190051140204,,515,44,1,0,4779669,79,subject,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,0.327565245110948,-0.30000000000000004,10,0,518,7,22,0.0,0.0,0.8058384249830277,-0.2643225965084829,,7,-0.19072565293535368,182,450,0.6433129056180521,-0.6185086019495782,,9445,0.22727272727272727,,
4445,50,17,55,62,1453,1,132,32,1,5,27,4,16,4,65,5,0,0,6,3,239,4,8,75,30,3,0.0,40,0.0,,711,67,7,0,4779669,79,selected_comparable,True,134,1,3,173,10,173,24,1,70,101,8,15,12,25,0,0.0,-0.09034628581193754,-0.04244842956359496,10,0,518,7,22,0.04273504273504259,-0.9315107102593014,0.12526074074512003,0.4509112171414118,,7,0.20189327045506247,182,450,0.30414033475277125,-0.31881383241633954,,9446,0.30543285866913306,,
4151,50,17,55,62,1453,1,132,32,1,5,27,4,16,4,65,5,0,0,6,3,239,4,8,75,26,3,0.0,40,0.0,,720,67,7,0,4779669,79,selected_comparable,True,136,1,3,172,54,180,26,1,74,101,6,15,12,25,0,1.0,-0.09034628581193754,-0.04244842956359496,10,0,518,7,22,0.04273504273504259,-0.9315107102593014,0.12526074074512003,0.4509112171414118,,7,0.20189327045506247,182,450,0.30414033475277125,-0.31881383241633954,,9447,0.30543285866913306,,
4907,50,17,55,62,1453,1,132,32,1,5,27,4,16,4,65,5,0,0,6,3,239,4,8,75,26,3,0.0,40,0.0,,518,67,7,4,4779669,79,selected_comparable,True,2,1,3,174,60,126,24,1,95,108,6,4,16,25,0,2.0,-0.09034628581193754,-0.04244842956359496,10,0,518,7,22,0.04273504273504259,-0.9315107102593014,0.12526074074512003,0.4509112171414118,,7,0.20189327045506247,182,450,0.30414033475277125,-0.31881383241633954,,9448,0.30543285866913306,,
1557,50,17,55,62,1453,1,132,28,1,5,132,4,16,4,182,5,0,0,6,3,2,4,8,189,26,3,0.0,40,0.0,,2340,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.005366522986514393,0.5,40,3,2275,5,111,-0.16666666666666666,0.0,-0.32586558044806513,-0.353823457093681,,7,-0.2040660930480469,103,3637,-0.2982323446614301,-0.0022807379938293276,0.0,9449,0.14545454545454542,,
2547,50,17,55,62,1538,1,75,118,1,5,67,4,16,4,61,5,0,0,6,3,246,4,8,75,4,3,-1.0,40,-6.858951612786438,,2253,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.3400091474823634,0.0,40,3,2273,38,59,-0.8333333333333335,0.0,-0.5546503733876441,-0.2638308335382347,,1,0.01522881291403335,104,2150,-0.2983208934573508,-0.002212538812875606,1.0,9450,1.4545454545454546,,
5276,50,17,55,62,1453,1,132,94,1,5,142,4,16,4,32,5,0,0,6,3,6,4,8,75,30,3,0.0,40,0.0,,206,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.3777023187481809,0.0,40,3,2278,31,119,-0.8333333333333335,-5.000000000000001,-0.7440597420230822,-0.33267764937300237,,1,-0.20711185563085358,105,6492,-0.29792242387570733,-0.0023200836751491693,2.0,9451,0.6545454545454544,,
7719,50,17,55,62,1453,1,116,30,1,5,142,4,16,4,65,5,0,0,6,3,246,4,8,75,3,3,-1.0,40,-4.691672544467319,,271,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5834430569222879,0.0,40,3,2266,6,119,-0.8333333333333335,0.0,-0.03530210454854031,-0.45906073272682574,,1,-0.258889819538567,106,2756,-0.29807000520224175,-0.0029417454399998403,3.0,9452,-0.3181818181818182,,
6164,50,17,55,62,1453,1,92,29,1,5,5,4,16,4,65,5,0,0,6,3,3,4,8,75,28,3,-2.0740740740740717,40,4.964116208101679,,2124,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.46735873376668374,-0.5,40,3,2261,6,3,-0.8333333333333335,-5.000000000000001,-0.6938221317040053,-0.53479223014507,,1,-0.5939237036473007,106,3927,-0.29712548471241945,-0.0022413923125098583,4.0,9453,0.6818181818181818,,
1869,50,17,55,62,1453,1,114,100,1,5,80,4,16,4,32,5,0,0,6,3,239,4,8,75,3,3,-2.611111111111109,40,-4.691672544467319,,680,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5633629471524996,0.0,40,3,2306,35,68,0.8333333333333335,-5.000000000000001,0.7372708757637472,1.0378657487091218,,1,0.6852965811315008,107,1453,-0.2969631452532311,-0.0030361750751667902,5.0,9454,-0.22727272727272727,,
3152,50,17,55,62,1504,1,132,123,1,5,142,4,16,4,32,5,0,0,6,3,246,4,8,75,2,3,0.0,40,0.0,,364,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.4025502072043354,0.0,40,3,2290,38,119,-0.8333333333333335,0.0,0.024439918533604655,0.5687238750922053,,81,0.5330084519911673,109,6608,-0.29944251153901547,-0.0026794408978686782,6.0,9455,-0.2545454545454545,,
7218,50,17,55,62,1453,1,80,92,1,5,131,4,16,4,32,5,0,0,6,3,246,4,8,75,33,3,-0.4629629629629629,40,-10.209515229900479,,346,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.2667904810744134,0.0,40,3,2255,31,110,-0.8333333333333335,-5.000000000000001,-0.6381534283774609,-0.32480944184902877,,1,-0.3731059163938171,109,5743,-0.29612193169198336,-0.002107616996023066,7.0,9456,1.2272727272727273,,
4282,50,17,55,62,1453,1,132,123,1,5,142,4,16,4,32,5,0,0,6,3,246,4,8,75,4,3,0.0,40,0.0,,540,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5306981192221868,0.5,40,3,2288,38,119,0.0,0.0,0.2525458248472504,0.6823211212195721,,1,0.7766694586157009,110,6563,-0.29959009286554983,-0.00272665571545234,8.0,9457,0.045454545454545456,,
7189,50,17,55,62,1453,1,127,93,1,5,132,4,16,4,65,5,0,0,6,3,246,4,8,75,33,3,1.6851851851851831,40,9.202018680543615,,471,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.32473562389987665,0.0,40,3,2232,31,111,-0.8333333333333335,0.0,-0.20773930753564168,0.14285714285714263,,1,0.09746440264981344,111,5760,-0.2955906389164584,-0.0026610795799196425,9.0,9458,-0.7272727272727273,,
5451,50,17,55,62,1453,1,132,22,1,5,43,4,16,4,32,5,0,0,6,3,239,4,8,75,26,3,0.0,40,0.0,,347,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.37837867805020026,0.0,40,3,2255,5,36,-0.5000000000000002,-3.0000000000000004,-0.7847929395790904,-0.17826407671502334,,7,-0.258889819538567,112,1456,-0.29612193169198336,-0.002107616996023066,10.0,9459,0.7272727272727273,,
1242,50,17,55,62,751,1,100,120,1,5,82,4,16,4,32,5,0,0,6,3,246,4,8,75,3,3,-1.537037037037037,40,-3.8446899200667457,,64,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.516139762442655,0.0,40,3,2303,38,69,0.0,-5.000000000000001,0.41276306856754924,0.3843127612490778,,1,0.3959491357648671,113,1102,-0.2975829868246777,-0.0028079701235126757,11.0,9460,0.36363636363636365,,
4014,50,17,55,62,1908,1,77,121,1,5,121,4,16,4,163,5,0,0,6,3,246,4,8,75,9,3,-3.685185185185183,40,-6.858951612786438,,1177,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.2256101786531025,1.0,40,3,2277,38,103,0.0,0.0,0.9789545145960623,0.7850995820014751,,1,0.9289575877560344,114,5388,-0.2982913771920439,-0.0024433668099507447,12.0,9461,1.3636363636363635,,
4635,50,17,55,62,1339,1,71,99,1,5,67,4,16,4,61,5,0,0,6,3,246,4,8,75,3,3,-0.4629629629629629,40,-6.858951612786438,,160,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.32509597926570666,0.5,40,3,2242,35,59,0.0,-5.000000000000001,-0.2410047522063815,0.02532579296778941,,1,0.13705931622630016,116,5465,-0.2953545087940023,-0.0023699215381538553,13.0,9462,1.6363636363636365,,
3709,50,17,55,62,1717,1,79,121,1,5,121,4,16,4,32,5,0,0,6,3,246,4,8,75,7,3,-0.4629629629629629,40,-10.209515229900479,,1113,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.06493603692256518,0.5,40,3,2279,38,103,0.0,0.0,1.08418194161575,0.9144332431767883,,1,0.8832711490139343,117,5765,-0.29874887930430216,-0.0025718960355951147,14.0,9463,1.2727272727272727,,
482,50,17,55,62,1126,1,112,53,1,5,67,4,16,4,32,5,0,0,6,3,246,4,8,75,4,3,-1.537037037037037,40,2.277250666593294,,895,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.06540172693379163,0.0,28,3,2248,11,59,0.0,-5.000000000000001,1.08418194161575,0.9144332431767883,,1,0.8984999619279677,118,1636,-0.2970812103144586,-0.0019607264524296605,15.0,9464,-0.13636363636363635,,
4596,50,17,55,62,1486,1,81,123,1,5,142,4,16,4,46,5,0,0,6,3,246,4,8,75,4,3,-0.4629629629629629,40,-10.209515229900479,,349,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.40476223475766104,0.0,40,3,2285,38,119,-0.8333333333333335,0.0,1.0909708078750846,0.5283993115318415,,1,0.5025508261631005,119,5461,-0.29907355822267784,-0.002763378351350412,16.0,9465,1.1818181818181819,,
3493,50,17,55,62,1941,1,132,119,1,5,80,4,16,4,61,5,0,0,6,3,8,4,8,75,9,3,0.0,40,0.0,,486,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5149977131294091,0.0,40,3,2253,38,68,0.0,-5.000000000000001,0.31296673455532903,0.36365871649864756,,1,0.40204066093048046,122,4876,-0.2978781494777465,-0.002154831813606728,17.0,9466,0.8181818181818182,,
2071,50,17,55,62,1319,1,90,120,1,5,82,4,16,4,57,5,0,0,6,3,246,4,8,75,6,3,-1.0,40,9.09315650205448,,29,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5153303488517138,0.5,40,3,2292,38,69,0.0,-5.000000000000001,1.0,0.41185148758298495,,1,0.4720932003350339,123,4161,-0.2982913771920439,-0.002611241716914584,18.0,9467,0.7727272727272727,,
4375,50,17,55,62,1969,1,69,119,1,5,80,4,16,4,56,5,0,0,6,3,246,4,8,75,6,3,0.07407407407407417,40,-6.858951612786438,,19,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.5152416459924325,0.0,40,3,2252,38,68,0.0,-5.000000000000001,0.4854039375424304,0.3690681091713791,,1,0.3807203228508338,123,2269,-0.29737637296752845,-0.001981710815800094,19.0,9468,1.7272727272727273,,
4160,50,17,55,62,1306,1,132,119,1,5,80,4,16,4,46,5,0,0,6,3,246,4,8,75,33,3,0.0,40,0.0,,2267,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.3943950880791673,0.0,40,3,2243,38,68,0.0,-5.000000000000001,-0.36320434487440595,-0.03565281534300467,,1,0.20102033046524023,123,6282,-0.2953840250593092,-0.0023122145388853503,20.0,9469,0.3181818181818182,,
4745,50,17,55,62,1608,1,132,123,1,5,142,4,16,4,200,5,0,0,6,3,246,4,8,75,2,3,0.0,40,0.0,,784,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.39417333093096424,0.5,40,3,2267,38,119,-0.8333333333333335,0.0,-0.33061778682959936,-0.055323334152938275,,1,0.16751694205436687,123,1882,-0.2982913771920439,-0.0021286013593934997,21.0,9470,0.3181818181818182,,
789,50,17,55,62,499,1,102,94,1,5,142,4,16,4,59,5,0,0,6,3,246,4,8,75,2,3,-1.0,40,-2.4932544090746522,,101,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.39098557192554506,0.0,40,3,2304,31,119,-0.8333333333333335,0.0,-0.13034623217922597,0.141873616916646,,1,0.04720932003350339,123,1094,-0.2973173404369147,-0.002480089445849189,22.0,9471,0.2727272727272727,,
686,50,17,55,62,1453,1,77,119,1,5,80,4,16,4,56,5,0,0,6,3,246,4,8,75,9,3,-3.685185185185183,40,-6.858951612786438,,181,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.3015231944117199,1.0,40,3,2276,38,68,0.0,-5.000000000000001,0.5003394433129666,1.0285222522744035,,1,0.7066169192111474,124,305,-0.29805524706958886,-0.002343691083941,23.0,9472,1.3636363636363635,,
2248,50,17,55,62,1547,1,67,118,1,5,67,4,16,4,56,5,0,0,6,3,246,4,8,75,3,3,0.07407407407407417,40,-6.858951612786438,,2287,67,7,0,4779669,79,potential_comparable,False,1,1,3,147,54,67,37,1,207,125,6,7,12,25,0,,-0.4607614586076423,0.5,40,3,2250,38,59,0.0,-5.000000000000001,0.39986422267481314,1.225719203343988,,1,0.6426559049722074,128,5202,-0.2982323446614301,-0.0019187577256887939,24.0,9473,1.8181818181818181,,
